9.887695, -23.876, 7.0461
10.253906, -23.868, 6.9260
10.620117, -23.859, 6.7809
10.986328, -23.853, 6.6264
11.352539, -23.851, 6.4853
11.718750, -23.850, 6.3655
12.084961, -23.848, 6.2627
12.451172, -23.847, 6.1732
12.817383, -23.846, 6.0975
13.183594, -23.843, 6.0332
13.549805, -23.839, 5.9712
13.916016, -23.834, 5.9026
14.282227, -23.832, 5.8287
14.648438, -23.831, 5.7623
15.014648, -23.832, 5.7150
15.380859, -23.832, 5.6859
15.747070, -23.829, 5.6619
16.113281, -23.825, 5.6300
16.479492, -23.822, 5.5887
16.845703, -23.821, 5.5477
17.211914, -23.821, 5.5174
17.578125, -23.821, 5.4999
17.944336, -23.819, 5.4886
18.310547, -23.817, 5.4760
18.676758, -23.815, 5.4597
19.042969, -23.813, 5.4429
19.409180, -23.812, 5.4289
19.775391, -23.811, 5.4189
20.141602, -23.809, 5.4120
20.507812, -23.808, 5.4078
20.874023, -23.807, 5.4067
21.240234, -23.805, 5.4080
21.606445, -23.803, 5.4095
21.972656, -23.801, 5.4093
22.338867, -23.800, 5.4083
22.705078, -23.798, 5.4099
23.071289, -23.798, 5.4169
23.437500, -23.796, 5.4284
23.803711, -23.794, 5.4406
24.169922, -23.792, 5.4504
24.536133, -23.790, 5.4578
24.902344, -23.789, 5.4659
25.268555, -23.788, 5.4778
25.634766, -23.787, 5.4934
26.000977, -23.785, 5.5104
26.367188, -23.783, 5.5268
26.733398, -23.781, 5.5421
27.099609, -23.780, 5.5574
27.465820, -23.778, 5.5737
27.832031, -23.777, 5.5913
28.198242, -23.775, 5.6098
28.564453, -23.774, 5.6294
28.930664, -23.772, 5.6500
29.296875, -23.770, 5.6713
29.663086, -23.768, 5.6925
30.029297, -23.767, 5.7130
30.395508, -23.765, 5.7333
30.761719, -23.763, 5.7549
31.127930, -23.762, 5.7786
31.494141, -23.760, 5.8040
31.860352, -23.758, 5.8293
32.226562, -23.756, 5.8536
32.592773, -23.754, 5.8770
32.958984, -23.752, 5.9010
33.325195, -23.751, 5.9267
33.691406, -23.749, 5.9538
34.057617, -23.747, 5.9814
34.423828, -23.745, 6.0086
34.790039, -23.743, 6.0353
35.156250, -23.741, 6.0621
35.522461, -23.739, 6.0895
35.888672, -23.737, 6.1173
36.254883, -23.735, 6.1456
36.621094, -23.733, 6.1744
36.987305, -23.732, 6.2035
37.353516, -23.729, 6.2329
37.719727, -23.727, 6.2621
38.085938, -23.725, 6.2910
38.452148, -23.723, 6.3198
38.818359, -23.721, 6.3493
39.184570, -23.719, 6.3798
39.550781, -23.717, 6.4110
39.916992, -23.715, 6.4420
40.283203, -23.713, 6.4724
40.649414, -23.710, 6.5025
41.015625, -23.708, 6.5329
41.381836, -23.706, 6.5642
41.748047, -23.704, 6.5962
42.114258, -23.702, 6.6283
42.480469, -23.700, 6.6600
42.846680, -23.697, 6.6916
43.212891, -23.695, 6.7233
43.579102, -23.693, 6.7552
43.945312, -23.690, 6.7874
44.311523, -23.688, 6.8198
44.677734, -23.686, 6.8523
45.043945, -23.684, 6.8851
45.410156, -23.681, 6.9180
45.776367, -23.679, 6.9507
46.142578, -23.676, 6.9831
46.508789, -23.674, 7.0156
46.875000, -23.672, 7.0485
47.241211, -23.669, 7.0819
47.607422, -23.667, 7.1156
47.973633, -23.664, 7.1491
48.339844, -23.662, 7.1821
48.706055, -23.659, 7.2150
49.072266, -23.657, 7.2482
49.438477, -23.654, 7.2818
49.804688, -23.652, 7.3158
50.170898, -23.649, 7.3497
50.537109, -23.646, 7.3835
50.903320, -23.644, 7.4170
51.269531, -23.641, 7.4506
51.635742, -23.639, 7.4844
52.001953, -23.636, 7.5182
52.368164, -23.633, 7.5522
52.734375, -23.631, 7.5862
53.100586, -23.628, 7.6204
53.466797, -23.625, 7.6545
53.833008, -23.623, 7.6885
54.199219, -23.620, 7.7223
54.565430, -23.617, 7.7562
54.931641, -23.614, 7.7903
55.297852, -23.612, 7.8247
55.664062, -23.609, 7.8592
56.030273, -23.606, 7.8934
56.396484, -23.603, 7.9274
56.762695, -23.600, 7.9613
57.128906, -23.598, 7.9954
57.495117, -23.595, 8.0297
57.861328, -23.592, 8.0642
58.227539, -23.589, 8.0985
58.593750, -23.586, 8.1327
58.959961, -23.583, 8.1669
59.326172, -23.580, 8.2010
59.692383, -23.577, 8.2351
60.058594, -23.574, 8.2693
60.424805, -23.571, 8.3036
60.791016, -23.568, 8.3378
61.157227, -23.565, 8.3721
61.523438, -23.562, 8.4063
61.889648, -23.559, 8.4404
62.255859, -23.556, 8.4744
62.622070, -23.553, 8.5084
62.988281, -23.550, 8.5426
63.354492, -23.547, 8.5769
63.720703, -23.544, 8.6112
64.086914, -23.541, 8.6453
64.453125, -23.538, 8.6792
64.819336, -23.535, 8.7130
65.185547, -23.531, 8.7469
65.551758, -23.528, 8.7810
65.917969, -23.525, 8.8151
66.284180, -23.522, 8.8491
66.650391, -23.519, 8.8829
67.016602, -23.516, 8.9167
67.382812, -23.512, 8.9505
67.749023, -23.509, 8.9842
68.115234, -23.506, 9.0180
68.481445, -23.503, 9.0517
68.847656, -23.499, 9.0855
69.213867, -23.496, 9.1192
69.580078, -23.493, 9.1529
69.946289, -23.489, 9.1863
70.312500, -23.486, 9.2198
70.678711, -23.483, 9.2532
71.044922, -23.480, 9.2866
71.411133, -23.476, 9.3202
71.777344, -23.473, 9.3537
72.143555, -23.469, 9.3870
72.509766, -23.466, 9.4201
72.875977, -23.463, 9.4532
73.242188, -23.459, 9.4864
73.608398, -23.456, 9.5196
73.974609, -23.452, 9.5528
74.340820, -23.449, 9.5859
74.707031, -23.445, 9.6188
75.073242, -23.442, 9.6517
75.439453, -23.438, 9.6846
75.805664, -23.435, 9.7174
76.171875, -23.431, 9.7502
76.538086, -23.428, 9.7830
76.904297, -23.424, 9.8157
77.270508, -23.421, 9.8484
77.636719, -23.417, 9.8810
78.002930, -23.414, 9.9134
78.369141, -23.410, 9.9458
78.735352, -23.407, 9.9782
79.101562, -23.403, 10.0106
79.467773, -23.399, 10.0430
79.833984, -23.396, 10.0753
80.200195, -23.392, 10.1074
80.566406, -23.388, 10.1394
80.932617, -23.385, 10.1714
81.298828, -23.381, 10.2034
81.665039, -23.378, 10.2354
82.031250, -23.374, 10.2673
82.397461, -23.370, 10.2992
82.763672, -23.366, 10.3309
83.129883, -23.363, 10.3625
83.496094, -23.359, 10.3941
83.862305, -23.355, 10.4256
84.228516, -23.352, 10.4571
84.594727, -23.348, 10.4885
84.960938, -23.344, 10.5199
85.327148, -23.340, 10.5512
85.693359, -23.336, 10.5824
86.059570, -23.333, 10.6135
86.425781, -23.329, 10.6446
86.791992, -23.325, 10.6755
87.158203, -23.321, 10.7065
87.524414, -23.317, 10.7375
87.890625, -23.314, 10.7684
88.256836, -23.310, 10.7991
88.623047, -23.306, 10.8297
88.989258, -23.302, 10.8603
89.355469, -23.298, 10.8908
89.721680, -23.294, 10.9213
90.087891, -23.290, 10.9518
90.454102, -23.287, 10.9821
90.820312, -23.283, 11.0123
91.186523, -23.279, 11.0425
91.552734, -23.275, 11.0726
91.918945, -23.271, 11.1026
92.285156, -23.267, 11.1326
92.651367, -23.263, 11.1625
93.017578, -23.259, 11.1923
93.383789, -23.255, 11.2220
93.750000, -23.251, 11.2517
94.116211, -23.247, 11.2812
94.482422, -23.243, 11.3107
94.848633, -23.239, 11.3401
95.214844, -23.235, 11.3695
95.581055, -23.231, 11.3989
95.947266, -23.227, 11.4281
96.313477, -23.223, 11.4572
96.679688, -23.219, 11.4862
97.045898, -23.215, 11.5151
97.412109, -23.211, 11.5440
97.778320, -23.207, 11.5729
98.144531, -23.203, 11.6017
98.510742, -23.199, 11.6303
98.876953, -23.195, 11.6589
99.243164, -23.191, 11.6873
99.609375, -23.186, 11.7158
99.975586, -23.182, 11.7442
100.341797, -23.178, 11.7725
100.708008, -23.174, 11.8007
101.074219, -23.170, 11.8288
101.440430, -23.166, 11.8569
101.806641, -23.162, 11.8848
102.172852, -23.158, 11.9126
102.539062, -23.153, 11.9404
102.905273, -23.149, 11.9682
103.271484, -23.145, 11.9958
103.637695, -23.141, 12.0234
104.003906, -23.137, 12.0509
104.370117, -23.133, 12.0782
104.736328, -23.128, 12.1055
105.102539, -23.124, 12.1327
105.468750, -23.120, 12.1599
105.834961, -23.116, 12.1870
106.201172, -23.112, 12.2141
106.567383, -23.107, 12.2410
106.933594, -23.103, 12.2678
107.299805, -23.099, 12.2945
107.666016, -23.095, 12.3212
108.032227, -23.091, 12.3477
108.398438, -23.086, 12.3743
108.764648, -23.082, 12.4007
109.130859, -23.078, 12.4271
109.497070, -23.073, 12.4533
109.863281, -23.069, 12.4795
110.229492, -23.065, 12.5055
110.595703, -23.061, 12.5315
110.961914, -23.056, 12.5574
111.328125, -23.052, 12.5833
111.694336, -23.048, 12.6091
112.060547, -23.043, 12.6348
112.426758, -23.039, 12.6604
112.792969, -23.035, 12.6858
113.159180, -23.031, 12.7113
113.525391, -23.026, 12.7366
113.891602, -23.022, 12.7619
114.257812, -23.018, 12.7871
114.624023, -23.013, 12.8122
114.990234, -23.009, 12.8372
115.356445, -23.005, 12.8621
115.722656, -23.000, 12.8870
116.088867, -22.996, 12.9117
116.455078, -22.992, 12.9364
116.821289, -22.987, 12.9610
117.187500, -22.983, 12.9855
117.553711, -22.978, 13.0100
117.919922, -22.974, 13.0343
118.286133, -22.970, 13.0585
118.652344, -22.965, 13.0827
119.018555, -22.961, 13.1068
119.384766, -22.956, 13.1308
119.750977, -22.952, 13.1548
120.117188, -22.948, 13.1787
120.483398, -22.943, 13.2024
120.849609, -22.939, 13.2261
121.215820, -22.934, 13.2496
121.582031, -22.930, 13.2732
121.948242, -22.926, 13.2966
122.314453, -22.921, 13.3199
122.680664, -22.917, 13.3432
123.046875, -22.912, 13.3664
123.413086, -22.908, 13.3895
123.779297, -22.904, 13.4125
124.145508, -22.899, 13.4354
124.511719, -22.895, 13.4582
124.877930, -22.890, 13.4810
125.244141, -22.886, 13.5037
125.610352, -22.881, 13.5263
125.976562, -22.877, 13.5488
126.342773, -22.872, 13.5712
126.708984, -22.868, 13.5935
127.075195, -22.863, 13.6157
127.441406, -22.859, 13.6379
127.807617, -22.855, 13.6600
128.173828, -22.850, 13.6820
128.540039, -22.846, 13.7039
128.906250, -22.841, 13.7257
129.272461, -22.837, 13.7475
129.638672, -22.832, 13.7692
130.004883, -22.828, 13.7908
130.371094, -22.823, 13.8123
130.737305, -22.819, 13.8337
131.103516, -22.814, 13.8550
131.469727, -22.810, 13.8763
131.835938, -22.805, 13.8975
132.202148, -22.801, 13.9186
132.568359, -22.796, 13.9396
132.934570, -22.792, 13.9605
133.300781, -22.787, 13.9814
133.666992, -22.783, 14.0021
134.033203, -22.778, 14.0228
134.399414, -22.774, 14.0433
134.765625, -22.769, 14.0638
135.131836, -22.765, 14.0843
135.498047, -22.760, 14.1047
135.864258, -22.756, 14.1249
136.230469, -22.751, 14.1451
136.596680, -22.747, 14.1652
136.962891, -22.742, 14.1852
137.329102, -22.738, 14.2051
137.695312, -22.733, 14.2250
138.061523, -22.728, 14.2448
138.427734, -22.724, 14.2645
138.793945, -22.719, 14.2841
139.160156, -22.715, 14.3036
139.526367, -22.710, 14.3231
139.892578, -22.706, 14.3424
140.258789, -22.701, 14.3617
140.625000, -22.697, 14.3809
140.991211, -22.692, 14.4001
141.357422, -22.688, 14.4191
141.723633, -22.683, 14.4381
142.089844, -22.679, 14.4570
142.456055, -22.674, 14.4758
142.822266, -22.670, 14.4945
143.188477, -22.665, 14.5131
143.554688, -22.660, 14.5317
143.920898, -22.656, 14.5502
144.287109, -22.651, 14.5685
144.653320, -22.647, 14.5868
145.019531, -22.642, 14.6050
145.385742, -22.638, 14.6232
145.751953, -22.633, 14.6413
146.118164, -22.629, 14.6593
146.484375, -22.624, 14.6772
146.850586, -22.620, 14.6951
147.216797, -22.615, 14.7128
147.583008, -22.610, 14.7305
147.949219, -22.606, 14.7481
148.315430, -22.601, 14.7656
148.681641, -22.597, 14.7831
149.047852, -22.592, 14.8004
149.414062, -22.588, 14.8177
149.780273, -22.583, 14.8350
150.146484, -22.579, 14.8521
150.512695, -22.574, 14.8691
150.878906, -22.569, 14.8861
151.245117, -22.565, 14.9030
151.611328, -22.560, 14.9198
151.977539, -22.556, 14.9366
152.343750, -22.551, 14.9533
152.709961, -22.547, 14.9698
153.076172, -22.542, 14.9863
153.442383, -22.538, 15.0027
153.808594, -22.533, 15.0191
154.174805, -22.529, 15.0354
154.541016, -22.524, 15.0516
154.907227, -22.519, 15.0677
155.273438, -22.515, 15.0837
155.639648, -22.510, 15.0997
156.005859, -22.506, 15.1156
156.372070, -22.501, 15.1314
156.738281, -22.497, 15.1472
157.104492, -22.492, 15.1628
157.470703, -22.488, 15.1784
157.836914, -22.483, 15.1939
158.203125, -22.479, 15.2094
158.569336, -22.474, 15.2248
158.935547, -22.469, 15.2401
159.301758, -22.465, 15.2553
159.667969, -22.460, 15.2704
160.034180, -22.456, 15.2855
160.400391, -22.451, 15.3004
160.766602, -22.447, 15.3154
161.132812, -22.442, 15.3302
161.499023, -22.438, 15.3450
161.865234, -22.433, 15.3597
162.231445, -22.429, 15.3743
162.597656, -22.424, 15.3889
162.963867, -22.420, 15.4033
163.330078, -22.415, 15.4177
163.696289, -22.411, 15.4320
164.062500, -22.406, 15.4463
164.428711, -22.401, 15.4605
164.794922, -22.397, 15.4746
165.161133, -22.392, 15.4886
165.527344, -22.388, 15.5026
165.893555, -22.383, 15.5165
166.259766, -22.379, 15.5303
166.625977, -22.374, 15.5440
166.992188, -22.370, 15.5577
167.358398, -22.365, 15.5713
167.724609, -22.361, 15.5849
168.090820, -22.356, 15.5983
168.457031, -22.352, 15.6117
168.823242, -22.347, 15.6250
169.189453, -22.343, 15.6382
169.555664, -22.338, 15.6514
169.921875, -22.334, 15.6646
170.288086, -22.329, 15.6776
170.654297, -22.325, 15.6906
171.020508, -22.320, 15.7034
171.386719, -22.316, 15.7162
171.752930, -22.311, 15.7290
172.119141, -22.307, 15.7417
172.485352, -22.302, 15.7543
172.851562, -22.298, 15.7669
173.217773, -22.293, 15.7793
173.583984, -22.289, 15.7918
173.950195, -22.284, 15.8041
174.316406, -22.280, 15.8164
174.682617, -22.275, 15.8285
175.048828, -22.271, 15.8407
175.415039, -22.266, 15.8527
175.781250, -22.262, 15.8647
176.147461, -22.257, 15.8767
176.513672, -22.253, 15.8885
176.879883, -22.249, 15.9003
177.246094, -22.244, 15.9120
177.612305, -22.240, 15.9237
177.978516, -22.235, 15.9353
178.344727, -22.231, 15.9468
178.710938, -22.226, 15.9583
179.077148, -22.222, 15.9696
179.443359, -22.217, 15.9810
179.809570, -22.213, 15.9922
180.175781, -22.208, 16.0034
180.541992, -22.204, 16.0145
180.908203, -22.200, 16.0256
181.274414, -22.195, 16.0366
181.640625, -22.191, 16.0475
182.006836, -22.186, 16.0584
182.373047, -22.182, 16.0692
182.739258, -22.177, 16.0799
183.105469, -22.173, 16.0906
183.471680, -22.169, 16.1012
183.837891, -22.164, 16.1117
184.204102, -22.160, 16.1222
184.570312, -22.155, 16.1326
184.936523, -22.151, 16.1430
185.302734, -22.146, 16.1532
185.668945, -22.142, 16.1635
186.035156, -22.138, 16.1736
186.401367, -22.133, 16.1837
186.767578, -22.129, 16.1938
187.133789, -22.124, 16.2037
187.500000, -22.120, 16.2136
187.866211, -22.116, 16.2235
188.232422, -22.111, 16.2332
188.598633, -22.107, 16.2429
188.964844, -22.103, 16.2526
189.331055, -22.098, 16.2622
189.697266, -22.094, 16.2717
190.063477, -22.089, 16.2812
190.429688, -22.085, 16.2906
190.795898, -22.081, 16.2999
191.162109, -22.076, 16.3092
191.528320, -22.072, 16.3184
191.894531, -22.068, 16.3276
192.260742, -22.063, 16.3367
192.626953, -22.059, 16.3457
192.993164, -22.055, 16.3547
193.359375, -22.050, 16.3636
193.725586, -22.046, 16.3725
194.091797, -22.042, 16.3813
194.458008, -22.037, 16.3901
194.824219, -22.033, 16.3987
195.190430, -22.029, 16.4074
195.556641, -22.024, 16.4159
195.922852, -22.020, 16.4244
196.289062, -22.016, 16.4329
196.655273, -22.011, 16.4413
197.021484, -22.007, 16.4496
197.387695, -22.003, 16.4578
197.753906, -21.998, 16.4661
198.120117, -21.994, 16.4742
198.486328, -21.990, 16.4823
198.852539, -21.985, 16.4903
199.218750, -21.981, 16.4983
199.584961, -21.977, 16.5063
199.951172, -21.973, 16.5141
200.317383, -21.968, 16.5219
200.683594, -21.964, 16.5297
201.049805, -21.960, 16.5374
201.416016, -21.955, 16.5450
201.782227, -21.951, 16.5526
202.148438, -21.947, 16.5601
202.514648, -21.943, 16.5676
202.880859, -21.938, 16.5750
203.247070, -21.934, 16.5824
203.613281, -21.930, 16.5897
203.979492, -21.926, 16.5969
204.345703, -21.921, 16.6041
204.711914, -21.917, 16.6112
205.078125, -21.913, 16.6183
205.444336, -21.909, 16.6254
205.810547, -21.905, 16.6323
206.176758, -21.900, 16.6392
206.542969, -21.896, 16.6461
206.909180, -21.892, 16.6529
207.275391, -21.888, 16.6597
207.641602, -21.883, 16.6664
208.007812, -21.879, 16.6730
208.374023, -21.875, 16.6797
208.740234, -21.871, 16.6862
209.106445, -21.867, 16.6927
209.472656, -21.862, 16.6991
209.838867, -21.858, 16.7055
210.205078, -21.854, 16.7118
210.571289, -21.850, 16.7181
210.937500, -21.846, 16.7243
211.303711, -21.842, 16.7305
211.669922, -21.837, 16.7366
212.036133, -21.833, 16.7427
212.402344, -21.829, 16.7487
212.768555, -21.825, 16.7547
213.134766, -21.821, 16.7606
213.500977, -21.817, 16.7665
213.867188, -21.813, 16.7723
214.233398, -21.808, 16.7781
214.599609, -21.804, 16.7838
214.965820, -21.800, 16.7894
215.332031, -21.796, 16.7951
215.698242, -21.792, 16.8006
216.064453, -21.788, 16.8061
216.430664, -21.784, 16.8116
216.796875, -21.780, 16.8170
217.163086, -21.775, 16.8224
217.529297, -21.771, 16.8277
217.895508, -21.767, 16.8330
218.261719, -21.763, 16.8382
218.627930, -21.759, 16.8434
218.994141, -21.755, 16.8485
219.360352, -21.751, 16.8536
219.726562, -21.747, 16.8586
220.092773, -21.743, 16.8636
220.458984, -21.739, 16.8685
220.825195, -21.735, 16.8734
221.191406, -21.731, 16.8782
221.557617, -21.726, 16.8830
221.923828, -21.722, 16.8877
222.290039, -21.718, 16.8924
222.656250, -21.714, 16.8971
223.022461, -21.710, 16.9017
223.388672, -21.706, 16.9062
223.754883, -21.702, 16.9107
224.121094, -21.698, 16.9152
224.487305, -21.694, 16.9196
224.853516, -21.690, 16.9240
225.219727, -21.686, 16.9283
225.585938, -21.682, 16.9326
225.952148, -21.678, 16.9368
226.318359, -21.674, 16.9410
226.684570, -21.670, 16.9451
227.050781, -21.666, 16.9492
227.416992, -21.662, 16.9533
227.783203, -21.658, 16.9573
228.149414, -21.654, 16.9612
228.515625, -21.650, 16.9651
228.881836, -21.646, 16.9690
229.248047, -21.642, 16.9729
229.614258, -21.638, 16.9766
229.980469, -21.634, 16.9804
230.346680, -21.630, 16.9841
230.712891, -21.626, 16.9877
231.079102, -21.622, 16.9913
231.445312, -21.619, 16.9949
231.811523, -21.615, 16.9984
232.177734, -21.611, 17.0018
232.543945, -21.607, 17.0052
232.910156, -21.603, 17.0086
233.276367, -21.599, 17.0120
233.642578, -21.595, 17.0153
234.008789, -21.591, 17.0186
234.375000, -21.587, 17.0218
234.741211, -21.583, 17.0250
235.107422, -21.579, 17.0281
235.473633, -21.575, 17.0312
235.839844, -21.572, 17.0342
236.206055, -21.568, 17.0372
236.572266, -21.564, 17.0402
236.938477, -21.560, 17.0432
237.304688, -21.556, 17.0461
237.670898, -21.552, 17.0489
238.037109, -21.548, 17.0517
238.403320, -21.545, 17.0544
238.769531, -21.541, 17.0572
239.135742, -21.537, 17.0599
239.501953, -21.533, 17.0625
239.868164, -21.529, 17.0651
240.234375, -21.525, 17.0677
240.600586, -21.521, 17.0702
240.966797, -21.518, 17.0727
241.333008, -21.514, 17.0751
241.699219, -21.510, 17.0775
242.065430, -21.506, 17.0799
242.431641, -21.502, 17.0822
242.797852, -21.499, 17.0845
243.164062, -21.495, 17.0868
243.530273, -21.491, 17.0890
243.896484, -21.487, 17.0911
244.262695, -21.483, 17.0933
244.628906, -21.480, 17.0954
244.995117, -21.476, 17.0974
245.361328, -21.472, 17.0994
245.727539, -21.468, 17.1014
246.093750, -21.465, 17.1034
246.459961, -21.461, 17.1053
246.826172, -21.457, 17.1071
247.192383, -21.453, 17.1090
247.558594, -21.450, 17.1108
247.924805, -21.446, 17.1125
248.291016, -21.442, 17.1142
248.657227, -21.438, 17.1159
249.023438, -21.435, 17.1176
249.389648, -21.431, 17.1192
249.755859, -21.427, 17.1208
250.122070, -21.423, 17.1223
250.488281, -21.420, 17.1238
250.854492, -21.416, 17.1252
